# ---------------------------------------------------------------
#   name  network        latitude        longitude  useless  depth
# ---------------------------------------------------------------
  LM0509        LU          0.0000          51.0000     0.0    0.0
  LM0510        LU          0.0000          51.1000     0.0    0.0
  LM0511        LU          0.0000          51.2000     0.0    0.0
  LM0512        LU          0.0000          51.3000     0.0    0.0
  LM0513        LU          0.0000          51.4000     0.0    0.0
  LM0514        LU          0.0000          51.5000     0.0    0.0
  LM0515        LU          0.0000          51.6000     0.0    0.0
  LM0516        LU          0.0000          51.7000     0.0    0.0
  LM0517        LU          0.0000          51.8000     0.0    0.0
  LM0518        LU          0.0000          51.9000     0.0    0.0
  LM0519        LU          0.0000          52.0000     0.0    0.0
  LM0520        LU          0.0000          52.1000     0.0    0.0
  LM0521        LU          0.0000          52.2000     0.0    0.0
  LM0522        LU          0.0000          52.3000     0.0    0.0
  LM0523        LU          0.0000          52.4000     0.0    0.0
  LM0524        LU          0.0000          52.5000     0.0    0.0
  LM0525        LU          0.0000          52.6000     0.0    0.0
  LM0526        LU          0.0000          52.7000     0.0    0.0
  LM0527        LU          0.0000          52.8000     0.0    0.0
  LM0528        LU          0.0000          52.9000     0.0    0.0
  LM0529        LU          0.0000          53.0000     0.0    0.0
  LM0530        LU          0.0000          53.1000     0.0    0.0
  LM0531        LU          0.0000          53.2000     0.0    0.0
  LM0532        LU          0.0000          53.3000     0.0    0.0
  LM0533        LU          0.0000          53.4000     0.0    0.0
  LM0534        LU          0.0000          53.5000     0.0    0.0
  LM0535        LU          0.0000          53.6000     0.0    0.0
  LM0536        LU          0.0000          53.7000     0.0    0.0
  LM0537        LU          0.0000          53.8000     0.0    0.0
  LM0538        LU          0.0000          53.9000     0.0    0.0
  LM0539        LU          0.0000          54.0000     0.0    0.0
  LM0540        LU          0.0000          54.1000     0.0    0.0
  LM0541        LU          0.0000          54.2000     0.0    0.0
  LM0542        LU          0.0000          54.3000     0.0    0.0
  LM0543        LU          0.0000          54.4000     0.0    0.0
  LM0544        LU          0.0000          54.5000     0.0    0.0
  LM0545        LU          0.0000          54.6000     0.0    0.0
  LM0546        LU          0.0000          54.7000     0.0    0.0
  LM0547        LU          0.0000          54.8000     0.0    0.0
  LM0548        LU          0.0000          54.9000     0.0    0.0
  LM0549        LU          0.0000          55.0000     0.0    0.0
  LM0550        LU          0.0000          55.1000     0.0    0.0
  LM0551        LU          0.0000          55.2000     0.0    0.0
  LM0552        LU          0.0000          55.3000     0.0    0.0
  LM0553        LU          0.0000          55.4000     0.0    0.0
  LM0554        LU          0.0000          55.5000     0.0    0.0
  LM0555        LU          0.0000          55.6000     0.0    0.0
  LM0556        LU          0.0000          55.7000     0.0    0.0
  LM0557        LU          0.0000          55.8000     0.0    0.0
  LM0558        LU          0.0000          55.9000     0.0    0.0
  LM0559        LU          0.0000          56.0000     0.0    0.0
  LM0560        LU          0.0000          56.1000     0.0    0.0
  LM0561        LU          0.0000          56.2000     0.0    0.0
  LM0562        LU          0.0000          56.3000     0.0    0.0
  LM0563        LU          0.0000          56.4000     0.0    0.0
  LM0564        LU          0.0000          56.5000     0.0    0.0
  LM0565        LU          0.0000          56.6000     0.0    0.0
  LM0566        LU          0.0000          56.7000     0.0    0.0
  LM0567        LU          0.0000          56.8000     0.0    0.0
  LM0568        LU          0.0000          56.9000     0.0    0.0
  LM0569        LU          0.0000          57.0000     0.0    0.0
  LM0570        LU          0.0000          57.1000     0.0    0.0
  LM0571        LU          0.0000          57.2000     0.0    0.0
  LM0572        LU          0.0000          57.3000     0.0    0.0
  LM0573        LU          0.0000          57.4000     0.0    0.0
  LM0574        LU          0.0000          57.5000     0.0    0.0
  LM0575        LU          0.0000          57.6000     0.0    0.0
  LM0576        LU          0.0000          57.7000     0.0    0.0
  LM0577        LU          0.0000          57.8000     0.0    0.0
  LM0578        LU          0.0000          57.9000     0.0    0.0
  LM0579        LU          0.0000          58.0000     0.0    0.0
  LM0580        LU          0.0000          58.1000     0.0    0.0
  LM0581        LU          0.0000          58.2000     0.0    0.0
  LM0582        LU          0.0000          58.3000     0.0    0.0
  LM0583        LU          0.0000          58.4000     0.0    0.0
  LM0584        LU          0.0000          58.5000     0.0    0.0
  LM0585        LU          0.0000          58.6000     0.0    0.0
  LM0586        LU          0.0000          58.7000     0.0    0.0
  LM0587        LU          0.0000          58.8000     0.0    0.0
  LM0588        LU          0.0000          58.9000     0.0    0.0
  LM0589        LU          0.0000          59.0000     0.0    0.0
  LM0590        LU          0.0000          59.1000     0.0    0.0
  LM0591        LU          0.0000          59.2000     0.0    0.0
  LM0592        LU          0.0000          59.3000     0.0    0.0
  LM0593        LU          0.0000          59.4000     0.0    0.0
  LM0594        LU          0.0000          59.5000     0.0    0.0
  LM0595        LU          0.0000          59.6000     0.0    0.0
  LM0596        LU          0.0000          59.7000     0.0    0.0
  LM0597        LU          0.0000          59.8000     0.0    0.0
  LM0598        LU          0.0000          59.9000     0.0    0.0
  LM0599        LU          0.0000          60.0000     0.0    0.0
  LM0600        LU          0.0000          60.1000     0.0    0.0
  LM0601        LU          0.0000          60.2000     0.0    0.0
  LM0602        LU          0.0000          60.3000     0.0    0.0
  LM0603        LU          0.0000          60.4000     0.0    0.0
  LM0604        LU          0.0000          60.5000     0.0    0.0
  LM0605        LU          0.0000          60.6000     0.0    0.0
  LM0606        LU          0.0000          60.7000     0.0    0.0
  LM0607        LU          0.0000          60.8000     0.0    0.0
  LM0608        LU          0.0000          60.9000     0.0    0.0
  LM0609        LU          0.0000          61.0000     0.0    0.0
  LM0610        LU          0.0000          61.1000     0.0    0.0
  LM0611        LU          0.0000          61.2000     0.0    0.0
  LM0612        LU          0.0000          61.3000     0.0    0.0
  LM0613        LU          0.0000          61.4000     0.0    0.0
  LM0614        LU          0.0000          61.5000     0.0    0.0
  LM0615        LU          0.0000          61.6000     0.0    0.0
  LM0616        LU          0.0000          61.7000     0.0    0.0
  LM0617        LU          0.0000          61.8000     0.0    0.0
  LM0618        LU          0.0000          61.9000     0.0    0.0
  LM0619        LU          0.0000          62.0000     0.0    0.0
  LM0620        LU          0.0000          62.1000     0.0    0.0
  LM0621        LU          0.0000          62.2000     0.0    0.0
  LM0622        LU          0.0000          62.3000     0.0    0.0
  LM0623        LU          0.0000          62.4000     0.0    0.0
  LM0624        LU          0.0000          62.5000     0.0    0.0
  LM0625        LU          0.0000          62.6000     0.0    0.0
  LM0626        LU          0.0000          62.7000     0.0    0.0
  LM0627        LU          0.0000          62.8000     0.0    0.0
  LM0628        LU          0.0000          62.9000     0.0    0.0
  LM0629        LU          0.0000          63.0000     0.0    0.0
  LM0630        LU          0.0000          63.1000     0.0    0.0
  LM0631        LU          0.0000          63.2000     0.0    0.0
  LM0632        LU          0.0000          63.3000     0.0    0.0
  LM0633        LU          0.0000          63.4000     0.0    0.0
  LM0634        LU          0.0000          63.5000     0.0    0.0
  LM0635        LU          0.0000          63.6000     0.0    0.0
  LM0636        LU          0.0000          63.7000     0.0    0.0
  LM0637        LU          0.0000          63.8000     0.0    0.0
  LM0638        LU          0.0000          63.9000     0.0    0.0
  LM0639        LU          0.0000          64.0000     0.0    0.0
  LM0640        LU          0.0000          64.1000     0.0    0.0
  LM0641        LU          0.0000          64.2000     0.0    0.0
  LM0642        LU          0.0000          64.3000     0.0    0.0
  LM0643        LU          0.0000          64.4000     0.0    0.0
  LM0644        LU          0.0000          64.5000     0.0    0.0
  LM0645        LU          0.0000          64.6000     0.0    0.0
  LM0646        LU          0.0000          64.7000     0.0    0.0
  LM0647        LU          0.0000          64.8000     0.0    0.0
  LM0648        LU          0.0000          64.9000     0.0    0.0
  LM0649        LU          0.0000          65.0000     0.0    0.0
  LM0650        LU          0.0000          65.1000     0.0    0.0
  LM0651        LU          0.0000          65.2000     0.0    0.0
  LM0652        LU          0.0000          65.3000     0.0    0.0
  LM0653        LU          0.0000          65.4000     0.0    0.0
  LM0654        LU          0.0000          65.5000     0.0    0.0
  LM0655        LU          0.0000          65.6000     0.0    0.0
  LM0656        LU          0.0000          65.7000     0.0    0.0
  LM0657        LU          0.0000          65.8000     0.0    0.0
  LM0658        LU          0.0000          65.9000     0.0    0.0
  LM0659        LU          0.0000          66.0000     0.0    0.0
  LM0660        LU          0.0000          66.1000     0.0    0.0
  LM0661        LU          0.0000          66.2000     0.0    0.0
  LM0662        LU          0.0000          66.3000     0.0    0.0
  LM0663        LU          0.0000          66.4000     0.0    0.0
  LM0664        LU          0.0000          66.5000     0.0    0.0
  LM0665        LU          0.0000          66.6000     0.0    0.0
  LM0666        LU          0.0000          66.7000     0.0    0.0
  LM0667        LU          0.0000          66.8000     0.0    0.0
  LM0668        LU          0.0000          66.9000     0.0    0.0
  LM0669        LU          0.0000          67.0000     0.0    0.0
  LM0670        LU          0.0000          67.1000     0.0    0.0
  LM0671        LU          0.0000          67.2000     0.0    0.0
  LM0672        LU          0.0000          67.3000     0.0    0.0
  LM0673        LU          0.0000          67.4000     0.0    0.0
  LM0674        LU          0.0000          67.5000     0.0    0.0
  LM0675        LU          0.0000          67.6000     0.0    0.0
  LM0676        LU          0.0000          67.7000     0.0    0.0
  LM0677        LU          0.0000          67.8000     0.0    0.0
  LM0678        LU          0.0000          67.9000     0.0    0.0
  LM0679        LU          0.0000          68.0000     0.0    0.0
  LM0680        LU          0.0000          68.1000     0.0    0.0
  LM0681        LU          0.0000          68.2000     0.0    0.0
  LM0682        LU          0.0000          68.3000     0.0    0.0
  LM0683        LU          0.0000          68.4000     0.0    0.0
  LM0684        LU          0.0000          68.5000     0.0    0.0
  LM0685        LU          0.0000          68.6000     0.0    0.0
  LM0686        LU          0.0000          68.7000     0.0    0.0
  LM0687        LU          0.0000          68.8000     0.0    0.0
  LM0688        LU          0.0000          68.9000     0.0    0.0
  LM0689        LU          0.0000          69.0000     0.0    0.0
  LM0690        LU          0.0000          69.1000     0.0    0.0
  LM0691        LU          0.0000          69.2000     0.0    0.0
  LM0692        LU          0.0000          69.3000     0.0    0.0
  LM0693        LU          0.0000          69.4000     0.0    0.0
  LM0694        LU          0.0000          69.5000     0.0    0.0
  LM0695        LU          0.0000          69.6000     0.0    0.0
  LM0696        LU          0.0000          69.7000     0.0    0.0
  LM0697        LU          0.0000          69.8000     0.0    0.0
  LM0698        LU          0.0000          69.9000     0.0    0.0
  LM0699        LU          0.0000          70.0000     0.0    0.0
  LM0700        LU          0.0000          70.1000     0.0    0.0
  LM0701        LU          0.0000          70.2000     0.0    0.0
  LM0702        LU          0.0000          70.3000     0.0    0.0
  LM0703        LU          0.0000          70.4000     0.0    0.0
  LM0704        LU          0.0000          70.5000     0.0    0.0
  LM0705        LU          0.0000          70.6000     0.0    0.0
  LM0706        LU          0.0000          70.7000     0.0    0.0
  LM0707        LU          0.0000          70.8000     0.0    0.0
  LM0708        LU          0.0000          70.9000     0.0    0.0
  LM0709        LU          0.0000          71.0000     0.0    0.0
  LM0710        LU          0.0000          71.1000     0.0    0.0
  LM0711        LU          0.0000          71.2000     0.0    0.0
  LM0712        LU          0.0000          71.3000     0.0    0.0
  LM0713        LU          0.0000          71.4000     0.0    0.0
  LM0714        LU          0.0000          71.5000     0.0    0.0
  LM0715        LU          0.0000          71.6000     0.0    0.0
  LM0716        LU          0.0000          71.7000     0.0    0.0
  LM0717        LU          0.0000          71.8000     0.0    0.0
  LM0718        LU          0.0000          71.9000     0.0    0.0
  LM0719        LU          0.0000          72.0000     0.0    0.0
  LM0720        LU          0.0000          72.1000     0.0    0.0
  LM0721        LU          0.0000          72.2000     0.0    0.0
  LM0722        LU          0.0000          72.3000     0.0    0.0
  LM0723        LU          0.0000          72.4000     0.0    0.0
  LM0724        LU          0.0000          72.5000     0.0    0.0
  LM0725        LU          0.0000          72.6000     0.0    0.0
  LM0726        LU          0.0000          72.7000     0.0    0.0
  LM0727        LU          0.0000          72.8000     0.0    0.0
  LM0728        LU          0.0000          72.9000     0.0    0.0
  LM0729        LU          0.0000          73.0000     0.0    0.0
  LM0730        LU          0.0000          73.1000     0.0    0.0
  LM0731        LU          0.0000          73.2000     0.0    0.0
  LM0732        LU          0.0000          73.3000     0.0    0.0
  LM0733        LU          0.0000          73.4000     0.0    0.0
  LM0734        LU          0.0000          73.5000     0.0    0.0
  LM0735        LU          0.0000          73.6000     0.0    0.0
  LM0736        LU          0.0000          73.7000     0.0    0.0
  LM0737        LU          0.0000          73.8000     0.0    0.0
  LM0738        LU          0.0000          73.9000     0.0    0.0
  LM0739        LU          0.0000          74.0000     0.0    0.0
  LM0740        LU          0.0000          74.1000     0.0    0.0
  LM0741        LU          0.0000          74.2000     0.0    0.0
  LM0742        LU          0.0000          74.3000     0.0    0.0
  LM0743        LU          0.0000          74.4000     0.0    0.0
  LM0744        LU          0.0000          74.5000     0.0    0.0
  LM0745        LU          0.0000          74.6000     0.0    0.0
  LM0746        LU          0.0000          74.7000     0.0    0.0
  LM0747        LU          0.0000          74.8000     0.0    0.0
  LM0748        LU          0.0000          74.9000     0.0    0.0
  LM0749        LU          0.0000          75.0000     0.0    0.0
  LM0750        LU          0.0000          75.1000     0.0    0.0
  LM0751        LU          0.0000          75.2000     0.0    0.0
  LM0752        LU          0.0000          75.3000     0.0    0.0
  LM0753        LU          0.0000          75.4000     0.0    0.0
  LM0754        LU          0.0000          75.5000     0.0    0.0
  LM0755        LU          0.0000          75.6000     0.0    0.0
  LM0756        LU          0.0000          75.7000     0.0    0.0
  LM0757        LU          0.0000          75.8000     0.0    0.0
  LM0758        LU          0.0000          75.9000     0.0    0.0
  LM0759        LU          0.0000          76.0000     0.0    0.0
  LM0760        LU          0.0000          76.1000     0.0    0.0
  LM0761        LU          0.0000          76.2000     0.0    0.0
  LM0762        LU          0.0000          76.3000     0.0    0.0
  LM0763        LU          0.0000          76.4000     0.0    0.0
  LM0764        LU          0.0000          76.5000     0.0    0.0
  LM0765        LU          0.0000          76.6000     0.0    0.0
  LM0766        LU          0.0000          76.7000     0.0    0.0
  LM0767        LU          0.0000          76.8000     0.0    0.0
  LM0768        LU          0.0000          76.9000     0.0    0.0
  LM0769        LU          0.0000          77.0000     0.0    0.0
  LM0770        LU          0.0000          77.1000     0.0    0.0
  LM0771        LU          0.0000          77.2000     0.0    0.0
  LM0772        LU          0.0000          77.3000     0.0    0.0
  LM0773        LU          0.0000          77.4000     0.0    0.0
  LM0774        LU          0.0000          77.5000     0.0    0.0
  LM0775        LU          0.0000          77.6000     0.0    0.0
  LM0776        LU          0.0000          77.7000     0.0    0.0
  LM0777        LU          0.0000          77.8000     0.0    0.0
  LM0778        LU          0.0000          77.9000     0.0    0.0
  LM0779        LU          0.0000          78.0000     0.0    0.0
  LM0780        LU          0.0000          78.1000     0.0    0.0
  LM0781        LU          0.0000          78.2000     0.0    0.0
  LM0782        LU          0.0000          78.3000     0.0    0.0
  LM0783        LU          0.0000          78.4000     0.0    0.0
  LM0784        LU          0.0000          78.5000     0.0    0.0
  LM0785        LU          0.0000          78.6000     0.0    0.0
  LM0786        LU          0.0000          78.7000     0.0    0.0
  LM0787        LU          0.0000          78.8000     0.0    0.0
  LM0788        LU          0.0000          78.9000     0.0    0.0
  LM0789        LU          0.0000          79.0000     0.0    0.0
  LM0790        LU          0.0000          79.1000     0.0    0.0
  LM0791        LU          0.0000          79.2000     0.0    0.0
  LM0792        LU          0.0000          79.3000     0.0    0.0
  LM0793        LU          0.0000          79.4000     0.0    0.0
  LM0794        LU          0.0000          79.5000     0.0    0.0
  LM0795        LU          0.0000          79.6000     0.0    0.0
  LM0796        LU          0.0000          79.7000     0.0    0.0
  LM0797        LU          0.0000          79.8000     0.0    0.0
  LM0798        LU          0.0000          79.9000     0.0    0.0
  LM0799        LU          0.0000          80.0000     0.0    0.0
  LM0800        LU          0.0000          80.1000     0.0    0.0
  LM0801        LU          0.0000          80.2000     0.0    0.0
  LM0802        LU          0.0000          80.3000     0.0    0.0
  LM0803        LU          0.0000          80.4000     0.0    0.0
  LM0804        LU          0.0000          80.5000     0.0    0.0
  LM0805        LU          0.0000          80.6000     0.0    0.0
  LM0806        LU          0.0000          80.7000     0.0    0.0
  LM0807        LU          0.0000          80.8000     0.0    0.0
  LM0808        LU          0.0000          80.9000     0.0    0.0
  LM0809        LU          0.0000          81.0000     0.0    0.0
  LM0810        LU          0.0000          81.1000     0.0    0.0
  LM0811        LU          0.0000          81.2000     0.0    0.0
  LM0812        LU          0.0000          81.3000     0.0    0.0
  LM0813        LU          0.0000          81.4000     0.0    0.0
  LM0814        LU          0.0000          81.5000     0.0    0.0
  LM0815        LU          0.0000          81.6000     0.0    0.0
  LM0816        LU          0.0000          81.7000     0.0    0.0
  LM0817        LU          0.0000          81.8000     0.0    0.0
  LM0818        LU          0.0000          81.9000     0.0    0.0
  LM0819        LU          0.0000          82.0000     0.0    0.0
  LM0820        LU          0.0000          82.1000     0.0    0.0
  LM0821        LU          0.0000          82.2000     0.0    0.0
  LM0822        LU          0.0000          82.3000     0.0    0.0
  LM0823        LU          0.0000          82.4000     0.0    0.0
  LM0824        LU          0.0000          82.5000     0.0    0.0
  LM0825        LU          0.0000          82.6000     0.0    0.0
  LM0826        LU          0.0000          82.7000     0.0    0.0
  LM0827        LU          0.0000          82.8000     0.0    0.0
  LM0828        LU          0.0000          82.9000     0.0    0.0
  LM0829        LU          0.0000          83.0000     0.0    0.0
  LM0830        LU          0.0000          83.1000     0.0    0.0
  LM0831        LU          0.0000          83.2000     0.0    0.0
  LM0832        LU          0.0000          83.3000     0.0    0.0
  LM0833        LU          0.0000          83.4000     0.0    0.0
  LM0834        LU          0.0000          83.5000     0.0    0.0
  LM0835        LU          0.0000          83.6000     0.0    0.0
  LM0836        LU          0.0000          83.7000     0.0    0.0
  LM0837        LU          0.0000          83.8000     0.0    0.0
  LM0838        LU          0.0000          83.9000     0.0    0.0
  LM0839        LU          0.0000          84.0000     0.0    0.0
  LM0840        LU          0.0000          84.1000     0.0    0.0
  LM0841        LU          0.0000          84.2000     0.0    0.0
  LM0842        LU          0.0000          84.3000     0.0    0.0
  LM0843        LU          0.0000          84.4000     0.0    0.0
  LM0844        LU          0.0000          84.5000     0.0    0.0
  LM0845        LU          0.0000          84.6000     0.0    0.0
  LM0846        LU          0.0000          84.7000     0.0    0.0
  LM0847        LU          0.0000          84.8000     0.0    0.0
  LM0848        LU          0.0000          84.9000     0.0    0.0
  LM0849        LU          0.0000          85.0000     0.0    0.0
  LM0850        LU          0.0000          85.1000     0.0    0.0
  LM0851        LU          0.0000          85.2000     0.0    0.0
  LM0852        LU          0.0000          85.3000     0.0    0.0
  LM0853        LU          0.0000          85.4000     0.0    0.0
  LM0854        LU          0.0000          85.5000     0.0    0.0
  LM0855        LU          0.0000          85.6000     0.0    0.0
  LM0856        LU          0.0000          85.7000     0.0    0.0
  LM0857        LU          0.0000          85.8000     0.0    0.0
  LM0858        LU          0.0000          85.9000     0.0    0.0
  LM0859        LU          0.0000          86.0000     0.0    0.0
  LM0860        LU          0.0000          86.1000     0.0    0.0
  LM0861        LU          0.0000          86.2000     0.0    0.0
  LM0862        LU          0.0000          86.3000     0.0    0.0
  LM0863        LU          0.0000          86.4000     0.0    0.0
  LM0864        LU          0.0000          86.5000     0.0    0.0
  LM0865        LU          0.0000          86.6000     0.0    0.0
  LM0866        LU          0.0000          86.7000     0.0    0.0
  LM0867        LU          0.0000          86.8000     0.0    0.0
  LM0868        LU          0.0000          86.9000     0.0    0.0
  LM0869        LU          0.0000          87.0000     0.0    0.0
  LM0870        LU          0.0000          87.1000     0.0    0.0
  LM0871        LU          0.0000          87.2000     0.0    0.0
  LM0872        LU          0.0000          87.3000     0.0    0.0
  LM0873        LU          0.0000          87.4000     0.0    0.0
  LM0874        LU          0.0000          87.5000     0.0    0.0
  LM0875        LU          0.0000          87.6000     0.0    0.0
  LM0876        LU          0.0000          87.7000     0.0    0.0
  LM0877        LU          0.0000          87.8000     0.0    0.0
  LM0878        LU          0.0000          87.9000     0.0    0.0
  LM0879        LU          0.0000          88.0000     0.0    0.0
  LM0880        LU          0.0000          88.1000     0.0    0.0
  LM0881        LU          0.0000          88.2000     0.0    0.0
  LM0882        LU          0.0000          88.3000     0.0    0.0
  LM0883        LU          0.0000          88.4000     0.0    0.0
  LM0884        LU          0.0000          88.5000     0.0    0.0
  LM0885        LU          0.0000          88.6000     0.0    0.0
  LM0886        LU          0.0000          88.7000     0.0    0.0
  LM0887        LU          0.0000          88.8000     0.0    0.0
  LM0888        LU          0.0000          88.9000     0.0    0.0
  LM0889        LU          0.0000          89.0000     0.0    0.0
  LM0890        LU          0.0000          89.1000     0.0    0.0
  LM0891        LU          0.0000          89.2000     0.0    0.0
  LM0892        LU          0.0000          89.3000     0.0    0.0
  LM0893        LU          0.0000          89.4000     0.0    0.0
  LM0894        LU          0.0000          89.5000     0.0    0.0
  LM0895        LU          0.0000          89.6000     0.0    0.0
  LM0896        LU          0.0000          89.7000     0.0    0.0
  LM0897        LU          0.0000          89.8000     0.0    0.0
  LM0898        LU          0.0000          89.9000     0.0    0.0
  LM0899        LU          0.0000          90.0000     0.0    0.0
  LM0900        LU          0.0000          90.1000     0.0    0.0
  LM0901        LU          0.0000          90.2000     0.0    0.0
  LM0902        LU          0.0000          90.3000     0.0    0.0
  LM0903        LU          0.0000          90.4000     0.0    0.0
  LM0904        LU          0.0000          90.5000     0.0    0.0
  LM0905        LU          0.0000          90.6000     0.0    0.0
  LM0906        LU          0.0000          90.7000     0.0    0.0
  LM0907        LU          0.0000          90.8000     0.0    0.0
  LM0908        LU          0.0000          90.9000     0.0    0.0
  LM0909        LU          0.0000          91.0000     0.0    0.0
  LM0910        LU          0.0000          91.1000     0.0    0.0
  LM0911        LU          0.0000          91.2000     0.0    0.0
  LM0912        LU          0.0000          91.3000     0.0    0.0
  LM0913        LU          0.0000          91.4000     0.0    0.0
  LM0914        LU          0.0000          91.5000     0.0    0.0
  LM0915        LU          0.0000          91.6000     0.0    0.0
  LM0916        LU          0.0000          91.7000     0.0    0.0
  LM0917        LU          0.0000          91.8000     0.0    0.0
  LM0918        LU          0.0000          91.9000     0.0    0.0
  LM0919        LU          0.0000          92.0000     0.0    0.0
  LM0920        LU          0.0000          92.1000     0.0    0.0
  LM0921        LU          0.0000          92.2000     0.0    0.0
  LM0922        LU          0.0000          92.3000     0.0    0.0
  LM0923        LU          0.0000          92.4000     0.0    0.0
  LM0924        LU          0.0000          92.5000     0.0    0.0
  LM0925        LU          0.0000          92.6000     0.0    0.0
  LM0926        LU          0.0000          92.7000     0.0    0.0
  LM0927        LU          0.0000          92.8000     0.0    0.0
  LM0928        LU          0.0000          92.9000     0.0    0.0
  LM0929        LU          0.0000          93.0000     0.0    0.0
  LM0930        LU          0.0000          93.1000     0.0    0.0
  LM0931        LU          0.0000          93.2000     0.0    0.0
  LM0932        LU          0.0000          93.3000     0.0    0.0
  LM0933        LU          0.0000          93.4000     0.0    0.0
  LM0934        LU          0.0000          93.5000     0.0    0.0
  LM0935        LU          0.0000          93.6000     0.0    0.0
  LM0936        LU          0.0000          93.7000     0.0    0.0
  LM0937        LU          0.0000          93.8000     0.0    0.0
  LM0938        LU          0.0000          93.9000     0.0    0.0
  LM0939        LU          0.0000          94.0000     0.0    0.0
  LM0940        LU          0.0000          94.1000     0.0    0.0
  LM0941        LU          0.0000          94.2000     0.0    0.0
  LM0942        LU          0.0000          94.3000     0.0    0.0
  LM0943        LU          0.0000          94.4000     0.0    0.0
  LM0944        LU          0.0000          94.5000     0.0    0.0
  LM0945        LU          0.0000          94.6000     0.0    0.0
  LM0946        LU          0.0000          94.7000     0.0    0.0
  LM0947        LU          0.0000          94.8000     0.0    0.0
  LM0948        LU          0.0000          94.9000     0.0    0.0
  LM0949        LU          0.0000          95.0000     0.0    0.0
  LM0950        LU          0.0000          95.1000     0.0    0.0
  LM0951        LU          0.0000          95.2000     0.0    0.0
  LM0952        LU          0.0000          95.3000     0.0    0.0
  LM0953        LU          0.0000          95.4000     0.0    0.0
  LM0954        LU          0.0000          95.5000     0.0    0.0
  LM0955        LU          0.0000          95.6000     0.0    0.0
  LM0956        LU          0.0000          95.7000     0.0    0.0
  LM0957        LU          0.0000          95.8000     0.0    0.0
  LM0958        LU          0.0000          95.9000     0.0    0.0
  LM0959        LU          0.0000          96.0000     0.0    0.0
  LM0960        LU          0.0000          96.1000     0.0    0.0
  LM0961        LU          0.0000          96.2000     0.0    0.0
  LM0962        LU          0.0000          96.3000     0.0    0.0
  LM0963        LU          0.0000          96.4000     0.0    0.0
  LM0964        LU          0.0000          96.5000     0.0    0.0
  LM0965        LU          0.0000          96.6000     0.0    0.0
  LM0966        LU          0.0000          96.7000     0.0    0.0
  LM0967        LU          0.0000          96.8000     0.0    0.0
  LM0968        LU          0.0000          96.9000     0.0    0.0
  LM0969        LU          0.0000          97.0000     0.0    0.0
  LM0970        LU          0.0000          97.1000     0.0    0.0
  LM0971        LU          0.0000          97.2000     0.0    0.0
  LM0972        LU          0.0000          97.3000     0.0    0.0
  LM0973        LU          0.0000          97.4000     0.0    0.0
  LM0974        LU          0.0000          97.5000     0.0    0.0
  LM0975        LU          0.0000          97.6000     0.0    0.0
  LM0976        LU          0.0000          97.7000     0.0    0.0
  LM0977        LU          0.0000          97.8000     0.0    0.0
  LM0978        LU          0.0000          97.9000     0.0    0.0
  LM0979        LU          0.0000          98.0000     0.0    0.0
  LM0980        LU          0.0000          98.1000     0.0    0.0
  LM0981        LU          0.0000          98.2000     0.0    0.0
  LM0982        LU          0.0000          98.3000     0.0    0.0
  LM0983        LU          0.0000          98.4000     0.0    0.0
  LM0984        LU          0.0000          98.5000     0.0    0.0
  LM0985        LU          0.0000          98.6000     0.0    0.0
  LM0986        LU          0.0000          98.7000     0.0    0.0
  LM0987        LU          0.0000          98.8000     0.0    0.0
  LM0988        LU          0.0000          98.9000     0.0    0.0
  LM0989        LU          0.0000          99.0000     0.0    0.0
  LM0990        LU          0.0000          99.1000     0.0    0.0
  LM0991        LU          0.0000          99.2000     0.0    0.0
  LM0992        LU          0.0000          99.3000     0.0    0.0
  LM0993        LU          0.0000          99.4000     0.0    0.0
  LM0994        LU          0.0000          99.5000     0.0    0.0
  LM0995        LU          0.0000          99.6000     0.0    0.0
  LM0996        LU          0.0000          99.7000     0.0    0.0
  LM0997        LU          0.0000          99.8000     0.0    0.0
  LM0998        LU          0.0000          99.9000     0.0    0.0
  LM0999        LU          0.0000         100.0000     0.0    0.0
  LM1000        LU          0.0000         100.1000     0.0    0.0
  LM1001        LU          0.0000         100.2000     0.0    0.0
  LM1002        LU          0.0000         100.3000     0.0    0.0
  LM1003        LU          0.0000         100.4000     0.0    0.0
  LM1004        LU          0.0000         100.5000     0.0    0.0
  LM1005        LU          0.0000         100.6000     0.0    0.0
  LM1006        LU          0.0000         100.7000     0.0    0.0
  LM1007        LU          0.0000         100.8000     0.0    0.0
  LM1008        LU          0.0000         100.9000     0.0    0.0
  LM1009        LU          0.0000         101.0000     0.0    0.0
  LM1010        LU          0.0000         101.1000     0.0    0.0
  LM1011        LU          0.0000         101.2000     0.0    0.0
  LM1012        LU          0.0000         101.3000     0.0    0.0
  LM1013        LU          0.0000         101.4000     0.0    0.0
  LM1014        LU          0.0000         101.5000     0.0    0.0
  LM1015        LU          0.0000         101.6000     0.0    0.0
  LM1016        LU          0.0000         101.7000     0.0    0.0
  LM1017        LU          0.0000         101.8000     0.0    0.0
  LM1018        LU          0.0000         101.9000     0.0    0.0
  LM1019        LU          0.0000         102.0000     0.0    0.0
  LM1020        LU          0.0000         102.1000     0.0    0.0
  LM1021        LU          0.0000         102.2000     0.0    0.0
  LM1022        LU          0.0000         102.3000     0.0    0.0
  LM1023        LU          0.0000         102.4000     0.0    0.0
  LM1024        LU          0.0000         102.5000     0.0    0.0
